date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country
2014-06-26 00:00:00,569501.346871243,4.0,2.12,1777,5502,1.0,0,1,3,1568,180,1910,6,1400 10th Ave W,Seattle,WA 98115,USA
2014-05-30 00:00:00,637768.9019103416,3.0,1.74,3091,3493,1.0,0,0,3,1761,0,1987,1999,26825 33rd Ave S,Seattle,WA 98004,USA
2014-06-26 00:00:00,258370.6006980032,3.0,1.75,1505,5183,1.5,0,0,3,1064,823,1964,14,7021 24th Ave NW,Seattle,WA 98028,USA
2014-06-20 00:00:00,393716.53901660064,5.0,2.51,2941,1810,2.0,0,2,3,2643,794,2003,5,20331 NE 40th Ct,Seattle,WA 98070,USA
2014-06-17 00:00:00,479526.769963017,4.0,1.73,3354,4924,2.0,0,0,3,4201,0,1977,2004,5201 NE 11th Ct,Seattle,WA 98155,USA
2014-06-02 00:00:00,1806848.5758809226,3.0,2.0,2189,4350,1.5,0,2,3,1541,7,1983,0,2107 13th Ave S,Seattle,WA 98075,USA
2014-06-24 00:00:00,256679.19484063727,2.0,2.05,962,3217,1.0,0,0,3,1432,0,1943,2001,21212 Occidental Ave S,Renton,WA 98042,USA
2014-07-02 00:00:00,101407.90262326004,2.0,2.12,1319,2036,1.0,0,0,3,1141,0,1959,2014,15634 129th Pl SE,Kirkland,WA 98117,USA
2014-06-20 00:00:00,537558.2233830022,4.0,2.25,906,5118,2.0,0,0,4,2992,0,1977,6,19100 SE 174th St,Snoqualmie,WA 98188,USA
2014-06-30 00:00:00,350188.4135579578,3.0,2.05,1826,7836,2.0,0,0,4,1459,412,1991,4,30221 8th Ave S,Bellevue,WA 98133,USA
2014-07-08 00:00:00,335873.294681063,4.0,1.74,1826,9312,1.5,0,2,3,1401,6,1959,2001,8448 Delridge Way SW,Issaquah,WA 98001,USA
2014-06-19 00:00:00,240245.17047149639,4.0,2.18,2841,23186,2.0,0,0,3,1855,0,1994,8,9753 NE 127th Pl,Mercer Island,WA 98177,USA
2014-06-10 00:00:00,458546.35737664875,4.0,2.51,3223,4355,2.0,0,0,3,3537,2,2003,1978,3026 S Star Lake Rd,Kirkland,WA 98136,USA
2014-05-27 00:00:00,213221.36476306297,2.0,2.07,2900,7717,1.0,0,0,4,1575,0,1997,17,30001-30021 55th Pl S,Shoreline,WA 98056,USA
2014-05-16 00:00:00,330365.9414151145,3.0,2.19,3800,7417,1.5,0,0,3,1063,0,1970,2014,2150 S 262nd Ct,Seattle,WA 98022,USA
2014-05-07 00:00:00,253197.94282631372,4.0,2.74,1564,2973,2.0,0,0,5,1620,1,1914,15,1327 S 277th Pl,Seattle,WA 98053,USA
2014-06-23 00:00:00,269743.0210224041,4.0,2.5,2203,638,2.0,0,0,3,1840,0,2001,1994,1126 NW 58th St,Medina,WA 98038,USA
2014-06-30 00:00:00,683028.4367841264,4.0,2.51,2277,14150,2.0,0,0,3,2800,0,2001,0,729 23rd Ave,Shoreline,WA 98045,USA
2014-06-24 00:00:00,360019.7627305707,6.0,2.48,1896,6199,1.5,0,0,3,1427,836,1987,15,4509 185th Ave SE,Seattle,WA 98027,USA
2014-06-30 00:00:00,470998.77797994413,4.0,2.5,2010,6350,1.5,0,0,4,1219,3,1939,0,43404 SE 76th St,Seattle,WA 98103,USA
2014-06-05 00:00:00,190657.7936027154,3.0,0.93,1100,18557,1.0,0,0,3,1262,0,1949,1972,1330 N Lucas Pl,Seattle,WA 98117,USA
2014-05-08 00:00:00,862617.5632902813,4.0,1.77,2273,8862,1.0,0,0,3,1914,461,1915,1994,29002 NE 3rd Way,Sammamish,WA 98133,USA
2014-06-26 00:00:00,1084251.542135768,6.0,2.52,4170,2810,2.0,0,0,3,1683,1,1989,0,3723 S Chicago St,Seattle,WA 98027,USA
2014-05-08 00:00:00,346500.4559963955,3.0,1.86,1765,4826,1.5,0,0,3,1493,2,1916,3,5410 Greenwood Ave N,Seattle,WA 98103,USA
2014-06-13 00:00:00,516987.31960711617,4.0,2.05,2959,6594,2.0,0,0,3,1468,0,1980,2007,5524 S Morgan St,North Bend,WA 98004,USA
2014-05-20 00:00:00,416699.50536393095,3.0,2.51,1274,15703,1.0,0,0,3,947,1026,1956,0,3036-3040 36th Ave SW,Bellevue,WA 98136,USA
2014-07-01 00:00:00,432757.15549882205,4.0,3.14,2071,9027,2.5,0,0,3,1301,0,1986,0,13615 Somerset Ln SE,Seattle,WA 98077,USA
2014-07-07 00:00:00,2008749.4601424062,3.0,2.06,1597,13209,2.0,0,0,3,3526,0,1986,9,3809 260th Ave SE,Seattle,WA 98198,USA
2014-05-28 00:00:00,510958.8724564328,4.0,2.15,1925,6796,1.5,0,0,5,1416,0,2002,2011,2653 46th Ave SW,Skykomish,WA 98006,USA
2014-06-10 00:00:00,410213.10963110207,3.0,2.51,1458,19371,2.0,0,3,3,2339,0,1955,11,12015 75th Ave S,Seattle,WA 98001,USA
2014-07-05 00:00:00,215542.05317248782,3.0,2.09,1369,5296,1.0,0,0,3,1547,0,1926,2008,450 NE Birch St,Kent,WA 98059,USA
2014-06-11 00:00:00,1013080.7480222909,5.0,4.28,2062,44507,2.0,1,4,3,4025,9,1992,0,19454 SE 27th Pl,Tukwila,WA 98027,USA
2014-05-29 00:00:00,286871.4336959603,3.0,2.07,1084,5500,1.0,0,0,3,1323,0,1943,1980,20555 NE 27th Pl,Sammamish,WA 98006,USA
2014-06-17 00:00:00,380062.800891605,3.0,2.5,2285,34208,2.0,0,2,3,1648,0,1980,2007,2496-2598 S 121st St,Kent,WA 98168,USA
2014-06-26 00:00:00,725552.3580476893,4.0,2.5,2697,1127,2.0,0,0,3,2274,677,1950,0,14586 NE 58th St,Seattle,WA 98027,USA
2014-07-09 00:00:00,1352108.3733892865,3.0,2.17,1838,8118,2.0,0,0,3,1720,0,1988,16,2496-2598 S 121st St,Burien,WA 98007,USA
2014-06-19 00:00:00,531743.0245739948,4.0,2.14,2938,9616,2.0,0,2,3,1048,0,1972,2003,17619 197th Ave NE,Bellevue,WA 98115,USA
2014-07-09 00:00:00,1910546.047908264,4.0,2.5,2425,3814,2.0,0,2,3,2320,0,2001,0,897 SE 11th St,Snoqualmie,WA 98011,USA
2014-05-12 00:00:00,356909.52119843086,3.0,2.11,1777,5598,1.5,0,0,3,1805,869,1955,0,5001-5099 11th Ave NW,Issaquah,WA 98199,USA
2014-07-08 00:00:00,296294.35591439134,4.0,0.94,1462,18715,1.5,0,0,3,1845,3,1953,2014,12921 79th Pl NE,Auburn,WA 98027,USA
2014-06-09 00:00:00,439777.17051296285,4.0,1.47,1875,13064,1.5,0,2,3,1053,686,1985,2014,1126 NW 58th St,Kirkland,WA 98034,USA
2014-06-18 00:00:00,707952.9896860092,4.0,2.2,2580,11868,2.0,0,4,3,3973,1,1993,9,7407-7411 28th Ave NW,Kirkland,WA 98031,USA
2014-05-29 00:00:00,423259.3940408808,5.0,2.11,1458,3966,2.0,0,0,3,1887,4,1984,1990,8250 Ashworth Ave N,Seattle,WA 98168,USA
2014-05-13 00:00:00,330871.230780607,4.0,2.52,2833,1999,2.0,0,0,3,2403,0,2005,0,2808 120th Ave NE,Issaquah,WA 98056,USA
2014-06-27 00:00:00,640566.6709855582,4.0,2.14,3194,6764,1.5,0,3,3,3358,2,1993,1,2314 Blaine Ave NE,Clyde Hill,WA 98072,USA
2014-06-23 00:00:00,599220.0299100522,4.0,2.16,1815,6980,2.0,0,0,3,1575,2,1956,7,614 Hazel Ave N,Woodinville,WA 98133,USA
2014-05-28 00:00:00,464079.95083695836,4.0,2.53,3752,1502,2.0,0,0,5,2719,0,2001,0,6008 29th Ave NE,Sammamish,WA 98040,USA
2014-06-30 00:00:00,220231.4414673243,4.0,1.01,916,9539,1.0,0,0,3,1201,5,1939,1986,2107 Davis Ave S,Kent,WA 98033,USA
2014-06-23 00:00:00,412523.8312212274,3.0,1.95,1117,3777,1.0,0,2,3,1096,0,1919,6,2721-3279 Lake Washington Blvd S,Seattle,WA 98008,USA
2014-05-07 00:00:00,438624.45152473706,4.0,2.68,4082,7429,1.5,0,4,4,1889,628,1949,0,14222 NE 80th Pl,Sammamish,WA 98146,USA
2014-06-04 00:00:00,372465.35276421456,4.0,1.02,983,4971,2.0,0,0,3,935,4,1961,1,7524 34th Ave NW,Kent,WA 98117,USA
2014-06-24 00:00:00,1060381.4460876551,4.0,3.29,3859,22970,2.0,1,2,3,2115,1850,1985,7,10221 132nd Ave NE,Mercer Island,WA 98004,USA
2014-06-26 00:00:00,303618.88743632403,3.0,2.12,1572,5365,1.0,0,0,3,836,0,1964,7,27645 236th Ct SE,Seattle,WA 98133,USA
2014-07-07 00:00:00,262852.0308161164,4.0,0.95,1051,7542,1.0,0,0,3,1099,0,1956,0,3022 254th Ave SE,Des Moines,WA 98136,USA
2014-05-14 00:00:00,295299.8195267127,3.0,2.73,1762,7731,2.0,0,0,3,1768,0,1993,0,6478 167th Ln SE,Kent,WA 98002,USA
2014-05-07 00:00:00,208492.5841894605,3.0,1.47,1661,7045,1.0,0,2,3,1042,332,1991,2014,14020 Meridian Ave N,Kent,WA 98058,USA
2014-05-30 00:00:00,256043.70580154698,3.0,2.48,1794,6760,2.0,0,0,3,1179,0,1950,1994,7021 24th Ave NW,Enumclaw,WA 98133,USA
2014-06-10 00:00:00,514124.70191475155,3.0,1.52,1716,5646,1.0,0,0,3,1386,0,1991,13,1532 McGilvra Blvd E,Seattle,WA 98115,USA
2014-05-28 00:00:00,376373.32446856506,2.0,0.99,1948,5318,1.0,0,0,4,916,0,1942,2009,3856 38th Ave S,Seattle,WA 98072,USA
2014-06-13 00:00:00,263778.9302195777,4.0,2.19,1894,3284,1.0,0,0,3,1652,215,2003,2014,1215 N 50th St,Seattle,WA 98042,USA
2014-06-23 00:00:00,187167.9408303444,3.0,2.49,1423,5747,2.0,0,0,3,3072,0,1992,2014,18641 48th Pl S,Federal Way,WA 98039,USA
2014-05-28 00:00:00,354657.6630390141,4.0,1.46,3196,116707,2.0,0,3,3,1786,0,1917,0,614 Hazel Ave N,Seattle,WA 98004,USA
2014-06-03 00:00:00,285605.6807445065,3.0,1.47,1342,90100,1.0,0,0,3,1183,284,1962,1989,18926 NE 183rd St,Seattle,WA 98125,USA
2014-06-08 00:00:00,258825.82795775775,4.0,2.06,1815,7388,1.0,0,2,5,2619,0,1950,2008,1126 NW 58th St,Bellevue,WA 98105,USA
2014-05-19 00:00:00,444916.24372979277,4.0,2.51,4162,4233,2.0,0,0,3,4001,4,1974,28,3209 S Charles St,Normandy Park,WA 98122,USA
2014-07-01 00:00:00,498872.6777902108,4.0,2.5,684,6140,2.0,0,0,3,2030,0,1994,20,1700 E Columbia St,Redmond,WA 98042,USA
2014-06-11 00:00:00,148403.4116509709,2.0,1.47,746,638,1.0,0,0,3,1326,0,1958,2014,4001 42nd Ave S,Seattle,WA 98118,USA
2014-07-01 00:00:00,338803.9682321428,5.0,1.72,2807,5555,1.0,0,0,3,937,0,1950,10,22344 NE 31st St,Seattle,WA 98136,USA
2014-06-18 00:00:00,593753.2576279471,3.0,2.15,3632,5921,2.0,0,0,3,1154,0,2007,0,5410 Greenwood Ave N,Seattle,WA 98033,USA
2014-06-19 00:00:00,570564.9564303863,4.0,2.14,2848,29940,1.5,0,2,3,2726,897,1984,2012,5421-5499 52nd Terrace S,Seattle,WA 98029,USA
2014-06-01 00:00:00,270919.17317436775,3.0,2.77,1544,3704,1.5,0,2,3,4109,0,1984,2014,30929 NE Cherry Valley Rd,Seattle,WA 98033,USA
2014-06-24 00:00:00,274220.7158850898,4.0,0.99,1136,4513,1.5,0,0,3,1176,3,1958,2014,28764 Redondo Beach Dr S,Shoreline,WA 98144,USA
2014-06-26 00:00:00,379415.05300980376,4.0,2.53,3127,1695,1.0,0,2,5,1679,804,1999,0,21601-21799 NE 175th St,Bellevue,WA 98040,USA
2014-07-02 00:00:00,367001.6290420042,4.0,2.49,2371,8255,1.0,0,0,4,973,0,1944,7,3419 Meadow Ave N,Vashon,WA 98007,USA
2014-05-29 00:00:00,580405.0835178206,4.0,2.51,1332,20091,2.0,0,0,4,1570,0,1978,0,20331 NE 40th Ct,Issaquah,WA 98042,USA
2014-06-03 00:00:00,339000.1258739538,2.0,2.11,1469,5910,1.0,0,0,3,1417,449,1954,2014,3036-3040 36th Ave SW,Kent,WA 98011,USA
2014-07-09 00:00:00,378477.6696226464,4.0,2.07,2860,6315,2.0,0,0,3,2695,0,1961,2007,7021 24th Ave NW,Seattle,WA 98117,USA
2014-06-23 00:00:00,577848.4185731094,4.0,2.49,1572,4733,1.0,0,2,5,1158,0,1942,2014,7550 14th Avenue Northeast,Sammamish,WA 98133,USA
2014-06-23 00:00:00,436911.37161572394,3.0,1.74,1493,6441,1.0,0,0,3,2178,0,1993,12,7028 20th Ave NW,Sammamish,WA 98136,USA
2014-07-01 00:00:00,304606.36602468457,3.0,3.44,2554,6556,1.0,0,0,3,1465,0,1958,2001,12621 SE 222nd Pl,Seattle,WA 98177,USA
2014-05-20 00:00:00,955146.7814235567,4.0,3.37,2927,8133,2.0,0,0,5,1230,0,1959,1987,18305 Dayton Ave N,Bellevue,WA 98002,USA
2014-07-01 00:00:00,614061.8487372678,3.0,2.5,1135,73123,2.0,0,0,4,3221,1,1993,10,2719 63rd Ave SE,Seattle,WA 98199,USA
2014-05-28 00:00:00,98906.61118941716,4.0,1.53,1215,4843,1.0,0,0,3,1103,678,1972,22,7021 24th Ave NW,Seattle,WA 98032,USA
2014-06-10 00:00:00,275158.06709737063,4.0,2.53,2327,4034,2.0,0,0,3,2720,0,1984,1963,18309 17th Pl NW,Shoreline,WA 98092,USA
2014-05-12 00:00:00,162900.92919791437,4.0,2.18,2216,13465,1.5,0,2,4,1085,0,1921,12,333 NW 84th St,Seattle,WA 98040,USA
2014-05-14 00:00:00,272263.3332472346,4.0,2.13,2058,10805,2.0,0,0,3,1268,4,1964,2004,318 E Mercer St,Lake Forest Park,WA 98003,USA
2014-05-20 00:00:00,332525.3551719878,4.0,1.75,1866,5090,2.0,0,2,3,1731,967,2002,3,15212 20th Ave SW,Seattle,WA 98065,USA
2014-05-28 00:00:00,626218.7586697534,5.0,2.08,2420,66047,1.0,0,0,4,1349,0,1942,0,8816 Venn Ave SE,Seattle,WA 98070,USA
2014-06-25 00:00:00,175575.50912598192,2.0,1.01,1191,1989,1.0,0,0,3,888,0,1950,1981,205-206 Euclid Ave,Kenmore,WA 98103,USA
2014-05-23 00:00:00,278518.33275391336,3.0,1.48,788,674,1.5,0,0,4,1248,102,1953,0,7416 Better Way Loop SE,Seattle,WA 98040,USA
2014-06-19 00:00:00,407279.4192529558,4.0,2.09,1807,5691,2.4,0,2,4,3626,449,1972,14,16437 SE 8th St,Kent,WA 98006,USA
2014-06-11 00:00:00,511000.21127151407,2.0,1.5,2103,5708,1.0,0,0,3,1559,422,1946,0,8830 Midvale Ave N,Seattle,WA 98053,USA
2014-06-04 00:00:00,640043.4856758203,3.0,3.34,1803,7700,2.5,0,0,3,1486,367,1979,0,7021 24th Ave NW,Bothell,WA 98040,USA
2014-05-05 00:00:00,257432.5922339016,3.0,3.37,1066,5551,1.0,0,0,4,1047,0,1960,12,767 Oakhurst Dr,Seattle,WA 98146,USA
2014-05-15 00:00:00,382776.51207983645,3.0,2.48,2781,3315,2.0,0,2,3,2102,0,2009,0,18716 35th Ave NE,Kent,WA 98038,USA
2014-06-16 00:00:00,602908.9243651434,4.0,2.5,2954,3067,2.0,0,0,3,1596,0,1999,1947,8132 Wolcott Ave S,Auburn,WA 98028,USA
2014-06-16 00:00:00,591242.8207685149,4.0,2.48,1918,5927,2.0,1,0,3,1704,0,1998,0,830 Davis Pl S,Bellevue,WA 98122,USA
2014-05-27 00:00:00,270800.40236964496,4.0,2.52,1337,3010,2.0,0,0,3,1848,0,2004,1992,25828 243rd Ave SE,Kent,WA 98119,USA
2014-06-11 00:00:00,135856.21723000676,3.0,1.73,1030,6037,1.0,0,0,3,997,351,1943,6,21438 SE 277th St,Seattle,WA 98106,USA
2014-05-14 00:00:00,342675.27187684155,4.0,2.25,1550,2160,2.0,0,0,3,1270,0,1991,1977,7021 24th Ave NW,Woodinville,WA 98136,USA
2014-06-23 00:00:00,630841.7557947556,4.0,2.0,1795,4096,1.0,0,0,3,1189,330,1982,15,6209 40th Ave NE,Seattle,WA 98029,USA
2014-06-26 00:00:00,755835.3840735329,3.0,2.72,1568,4244,2.0,0,2,3,2442,0,1973,1,1015 158th Pl SE,Seattle,WA 98199,USA
2014-06-27 00:00:00,1151593.15706305,4.0,2.07,4267,8969,1.5,0,2,4,2368,898,1980,1978,30221 8th Ave S,Sammamish,WA 98023,USA
2014-07-02 00:00:00,323928.3852658592,3.0,1.75,1684,12177,1.0,0,0,5,1676,0,1970,0,16141 SE 45th Pl,Bellevue,WA 98014,USA
2014-05-31 00:00:00,253262.22790192347,2.0,2.01,1513,6978,1.0,0,2,4,1740,5,1949,0,130 97th Ave NE,Bellevue,WA 98053,USA
2014-05-15 00:00:00,373928.6420999874,4.0,2.08,1648,8334,1.0,0,0,4,1571,0,1948,2005,7220 NE 152nd Pl,Carnation,WA 98042,USA
2014-06-10 00:00:00,206260.57202183438,2.0,2.49,952,7598,1.5,0,0,3,1282,0,1971,2014,5221 NE 7th Pl,Seattle,WA 98042,USA
2014-05-08 00:00:00,545000.4633765948,2.0,2.49,1785,5346,1.5,0,0,3,1482,2,1957,2014,14020 Meridian Ave N,Seattle,WA 98103,USA
2014-05-07 00:00:00,449108.18273696647,2.0,1.48,1110,2682,3.0,0,0,5,1704,6,1987,5,8520 19th Ave NW,Fall City,WA 98032,USA
2014-05-22 00:00:00,366085.5440185299,3.0,2.48,2045,6612,1.0,0,0,3,2482,0,1974,1975,3627 48th Ave SW,Federal Way,WA 98155,USA
2014-06-13 00:00:00,238768.63297758915,2.0,2.08,2074,1905,1.5,0,0,3,933,191,1908,2005,13428 NE 12th Pl,Seattle,WA 98034,USA
2014-06-23 00:00:00,412832.36589870974,3.0,3.83,2069,20332,2.0,0,0,3,2067,0,1999,0,4104 S 179th St,Seattle,WA 98052,USA
2014-05-15 00:00:00,149367.28887434385,4.0,3.05,1215,7858,1.5,0,0,4,1754,0,1959,1,32148-32298 33rd Ave SW,Lake Forest Park,WA 98144,USA
2014-06-19 00:00:00,167138.70752876898,4.0,2.52,6125,9136,2.0,0,3,3,2547,3,1986,0,3028 NW 68th St,Lake Forest Park,WA 98146,USA
2014-05-14 00:00:00,118633.51298088522,3.0,2.07,1344,638,1.0,0,0,4,1126,0,1953,1968,2721-3279 Lake Washington Blvd S,Seattle,WA 98117,USA
2014-05-22 00:00:00,473405.72320752346,3.0,2.05,2062,30506,1.5,0,4,3,1325,0,1993,3,3022 254th Ave SE,Seattle,WA 98034,USA
2014-06-19 00:00:00,413506.53523690347,3.0,1.47,1938,9252,1.5,0,0,3,1084,0,1963,26,43719 SE 142nd St,Auburn,WA 98072,USA
2014-06-13 00:00:00,595994.4637559497,4.0,3.46,2576,9720,1.0,0,0,3,1943,0,1978,0,3704 W Lawton St,Seattle,WA 98178,USA
2014-06-26 00:00:00,623168.9110157742,4.0,2.51,3527,24071,2.0,0,2,3,2601,6,1978,1994,7157 32nd Ave SW,Pacific,WA 98040,USA
2014-06-12 00:00:00,502606.9878532882,3.0,2.21,1518,2409,1.5,0,0,3,1033,0,1957,2014,4426 38th Ave SW,Vashon,WA 98072,USA
2014-07-08 00:00:00,239341.6018190386,4.0,2.09,2908,4087,2.0,0,0,3,979,880,1985,1979,26933 NE Union Hill Rd,Seattle,WA 98027,USA
2014-05-23 00:00:00,469117.4461404259,4.0,2.13,2067,7046,2.4,0,0,5,1213,686,1951,0,2306 S 284th Pl,Seattle,WA 98188,USA
2014-05-29 00:00:00,558881.2027628182,4.0,2.48,1565,8544,1.0,0,0,4,1058,11,1941,2014,24709 SE 278th St,Bellevue,WA 98119,USA
2014-05-20 00:00:00,522422.6276202414,4.0,2.09,1255,5072,1.0,0,0,5,1774,860,1957,1971,33001 NE 24th St,Seattle,WA 98103,USA
2014-07-08 00:00:00,325104.3885817955,4.0,2.16,4099,5532,3.0,1,0,2,3456,2,1956,0,29002 NE 3rd Way,Bellevue,WA 98006,USA
2014-07-08 00:00:00,446053.00896782277,4.0,2.13,2523,3942,1.0,0,0,3,1052,2,1952,2014,19707 NE 181st St,SeaTac,WA 98072,USA
2014-07-03 00:00:00,1102475.4558730142,4.0,2.5,2695,5334,2.0,0,0,3,3777,0,2002,9,3011 SW Bataan St,Mercer Island,WA 98004,USA
2014-06-20 00:00:00,281834.64422942034,3.0,2.16,2519,3756,1.0,0,3,3,1526,0,1917,11,29805-29821 129th Pl SW,Seattle,WA 98133,USA
2014-07-03 00:00:00,182112.65338769462,4.0,2.13,1244,18155,1.0,0,0,3,1494,803,1988,1997,28764 Redondo Beach Dr S,Enumclaw,WA 98108,USA
2014-05-08 00:00:00,403574.19875073154,5.0,1.46,924,4669,2.0,0,0,3,1171,0,1941,1996,125 N Bowdoin Pl,Federal Way,WA 98058,USA
2014-06-19 00:00:00,1760705.0388256072,4.0,2.52,3978,7666,2.0,0,2,3,4233,0,2003,1982,733 1st Ave N,Maple Valley,WA 98166,USA
2014-07-09 00:00:00,389225.0540227688,4.0,2.79,1308,5253,2.0,0,0,3,947,0,1914,0,20525 NE 26th St,Seattle,WA 98118,USA
2014-06-07 00:00:00,151076.06548267844,3.0,2.23,1357,6028,1.5,0,0,5,1725,3,1974,0,1126 NW 58th St,Burien,WA 98001,USA
2014-06-13 00:00:00,247517.36274571635,4.0,2.69,2039,3719,2.3,0,0,3,1512,3,1939,0,614 Hazel Ave N,Federal Way,WA 98136,USA
2014-05-20 00:00:00,253526.90662292167,4.0,2.02,2309,14989,1.0,0,0,3,1836,0,1969,4,5001-5099 11th Ave NW,Seattle,WA 98056,USA
2014-07-01 00:00:00,369150.7310227258,2.0,2.03,1973,3412,1.0,0,0,3,1106,0,1988,1996,4426 38th Ave SW,Seattle,WA 98125,USA
2014-06-03 00:00:00,117256.62766674097,2.0,1.95,1351,5967,1.0,0,0,3,728,6,1961,2001,4621 SW 327th Pl,Seattle,WA 98056,USA
2014-05-28 00:00:00,41877.527154133015,2.0,2.05,821,11296,1.0,0,0,4,969,456,1936,23,1309 SW Webster St,Shoreline,WA 98034,USA
2014-07-08 00:00:00,722216.1302651321,4.0,2.1,2510,6582,1.0,0,0,4,1714,732,1946,5,18534 186th Pl NE,Bellevue,WA 98074,USA
2014-05-05 00:00:00,239403.25483892317,4.0,2.19,1693,40814,2.4,0,0,3,1506,663,1953,2012,120 31st Ave E,Auburn,WA 98045,USA
2014-06-26 00:00:00,1184085.784058762,5.0,2.19,2772,3896,1.5,0,2,3,2248,6,1918,13,6720 4th Ave NW,Seattle,WA 98042,USA
2014-05-14 00:00:00,124013.4267063599,2.0,0.93,464,5712,1.0,0,0,3,744,0,1949,0,2940 72nd Ave SE,Shoreline,WA 98115,USA
2014-06-04 00:00:00,397706.93665962754,3.0,2.51,3721,6600,2.0,0,4,3,1384,8,2009,0,8090 Juanita Dr NE,Maple Valley,WA 98074,USA
2014-06-09 00:00:00,520417.93019602494,4.0,1.74,1164,3901,1.0,0,3,3,1158,631,1910,2005,3109 SE 17th Ct,Seattle,WA 98001,USA
2014-06-04 00:00:00,463019.13116677,5.0,2.19,1690,19860,2.0,0,1,3,1593,4,1955,1974,400 Detwiller Ln,Issaquah,WA 98006,USA
2014-05-14 00:00:00,294011.9728117795,4.0,2.48,1897,2947,1.5,0,2,4,2538,0,1902,1,1783 Loraine St,Seattle,WA 98075,USA
2014-06-23 00:00:00,299207.32931090903,3.0,2.52,2199,6787,2.0,0,0,3,2127,0,2005,0,5118 SW Waite St,Snoqualmie Pass,WA 98133,USA
2014-05-20 00:00:00,671250.9707049166,3.0,3.1,1443,3892,2.0,0,0,3,3059,0,1956,1982,14020 Meridian Ave N,Seattle,WA 98177,USA
2014-06-30 00:00:00,208809.3338377607,2.0,1.0,752,1524,1.0,0,0,3,713,0,1941,1985,32800 7th Ave SW,Seattle,WA 98055,USA
2014-06-16 00:00:00,215533.29499112067,2.0,2.05,1741,7515,1.0,0,2,4,1259,0,1904,2014,8308 NE 176th Pl,Vashon,WA 98058,USA
2014-06-05 00:00:00,796590.969352216,4.0,3.2,3024,71359,2.0,0,0,3,3933,194,1983,0,2913 NE Davis Loop,Seattle,WA 98074,USA
2014-05-09 00:00:00,286112.5892941172,2.0,2.0,1432,2604,1.0,0,0,3,709,11,1935,2003,1621 56th Ct SE,Seattle,WA 98117,USA
2014-05-27 00:00:00,364247.41794691805,3.0,2.13,1231,5768,1.0,0,0,3,1823,482,1964,1988,1700 E Columbia St,Seattle,WA 98028,USA
2014-06-20 00:00:00,257249.95758462546,3.0,2.18,1490,3901,1.5,0,0,3,1106,0,1946,1983,5421-5499 52nd Terrace S,Redmond,WA 98177,USA
2014-06-26 00:00:00,258887.09948854797,2.0,0.96,1781,5563,1.0,0,0,3,1006,0,1952,2008,6255 4th Ave NW,Seattle,WA 98008,USA
2014-07-08 00:00:00,317436.4289819729,2.0,0.98,759,7541,1.0,0,0,4,1018,0,1956,0,2940 72nd Ave SE,Kent,WA 98002,USA
2014-05-22 00:00:00,1505055.5252568885,3.0,2.07,3052,6685,1.0,0,0,3,1525,0,1943,5,232nd Way,Seattle,WA 98103,USA
2014-05-24 00:00:00,290123.49636047333,4.0,2.1,3027,7862,2.0,0,2,5,4196,0,1969,0,8448 Delridge Way SW,Preston,WA 98059,USA
2014-05-14 00:00:00,297099.6671614497,2.0,2.0,991,7487,2.0,0,3,3,1713,0,1961,1993,15210 Mink Rd NE,SeaTac,WA 98168,USA
2014-06-12 00:00:00,225645.36840203984,3.0,2.08,1902,2912,1.5,0,0,3,1209,659,1972,0,5050-5132 Foster Ave SE,Seattle,WA 98008,USA
2014-06-04 00:00:00,217228.95012928918,2.0,1.71,1854,5150,1.0,0,0,3,934,2,1962,2010,7057 S Lakeridge Dr,Seattle,WA 98112,USA
2014-07-09 00:00:00,910567.2224836304,4.0,2.76,2911,14809,2.0,0,0,4,4211,0,1981,22,15212 20th Ave SW,Seattle,WA 98033,USA
2014-06-04 00:00:00,365240.1146161411,4.0,2.08,2807,5201,1.0,0,1,3,2918,0,1970,2012,17026 124th Ave SE,Redmond,WA 98058,USA
2014-06-09 00:00:00,433308.59146672,6.0,3.18,1205,7307,1.0,0,0,2,2839,0,1965,0,1700 E Columbia St,Vashon,WA 98074,USA
2014-06-03 00:00:00,293453.763668961,4.0,2.15,1678,9332,1.0,0,0,4,1653,5,1939,2001,15812 14th Avenue Northeast,Seattle,WA 98042,USA
2014-06-03 00:00:00,100058.98675704736,3.0,2.01,1042,4226,1.0,0,0,3,1417,0,1955,8,15407 SE 252nd Pl,Seattle,WA 98042,USA
2014-05-28 00:00:00,375150.7264099143,4.0,2.17,1293,7984,1.0,0,0,3,2706,0,1962,15,10218 Aqua Way S,Seattle,WA 98042,USA
2014-06-23 00:00:00,1838555.9343972844,4.0,2.5,3055,20237,2.0,0,0,3,3234,11,2006,0,16411 139th Pl SE,Redmond,WA 98065,USA
2014-05-02 00:00:00,205194.3560526712,3.0,0.97,814,5922,1.0,0,0,3,1077,0,1940,0,21438 SE 277th St,Bellevue,WA 98059,USA
2014-05-06 00:00:00,254468.7033167994,3.0,2.01,1409,6679,2.0,0,0,3,883,0,1959,28,2496-2598 S 121st St,Seattle,WA 98072,USA
2014-06-16 00:00:00,371864.2034027289,3.0,2.07,1281,13179,1.5,0,0,4,1387,0,1945,1999,14320 84th Ave NE,Seattle,WA 98177,USA
